item no.,safety_stock,rop,warehouse_capacity,min,max,lead_time,avg,item description,base uom,po uom,abc classification,item category,category description,quantity on hand,product group,product group description,rank,discontinued,unit price_first tier,eor
CM-AIMS-H,,,,,,1,,CUSTOM-MYLAR-AIMS-HORTICULTURE-78X127-SOFTTOUCH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AK-PGP-12,,,,,,1,,CUSTOMMYLAR-AARONKASHI-PETROGASPACK-1/2OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AKO-1GMYLAR-RECY,,,,,,1,,CM-AKOFARMS-1GMYLARRECYCLABLE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-ALO-WAV-500MG,,,,,,1,,CUSTOM-MYLAR-ALOHA-WAVE-500MG-MATTE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AM-THCMEDCO-14G,,,,,,1,,CM-ALEXMC-THEHEALINGCMMNTYMEDCO-1/2OZ-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AM-THCMEDCO-1OZ,,,,,,1,,CM-ALEXMC-THEHEALINGCMMNTYMEDCO-1OZ-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AM-THCMEDCO-7G,,,,,,1,,CM-ALEXMC-THEHEALINGCMMNTYMEDCO-1/4TH-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AM-THCMEDCO-8TH,,,,,,1,,CM-ALEXMC-THEHEALINGCMMNTYMEDCO-1/8TH-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AMER-EXTR-1G,,,,,,1,,CUSTOMMYLAR1GGUSSETNOHANGHOLENOTEARNO,EA,EA,B,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-APT-MYLAR,,,,,,1,,CM-APOTHOTHRAP-MYLAR,BAG,BAG,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-CM-GO-GUM-14,,,,,,1,,CUSTOMMYLAR102X165X45MM-GO-GUMMIES-250MG-1/4,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1/2OZ-BEEF,,,,,,1,,CUSTOMMYLAR-1/2OZ-BEEF,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1/2OZ-CHK,,,,,,1,,CUSTOMMYLAR-1/2OZ-CHICKEN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1/2OZ-SLMN,,,,,,1,,CUSTOMMYLAR-1/2OZ-SALMON,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1OZ-BEEF,,,,,,1,,CUSTOMMYLAR-1OZ-BEEF,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1OZ-CHK,,,,,,1,,CUSTOMMYLAR-1OZ-CHICKEN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AS-MYL-1OZ-SLMN,,,,,,1,,CUSTOMMYLAR-1OZ-SALMON,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-AVS29,,,,,,1,,"CUSTOMMYLARALTERNATIVEVIBESSYRINGE2.5""X",EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-B-F1-EX-18TH,,,,,,1,,CUSTOM-MYLAR-BRYSON-F1-EXOTICS-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BAH-1/8TH-RO,,,,,,1,,CM-BADASSHERBS-1/8TH-ROYALOIL,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BAMBENOS-1OZ-BBE,,,,,,1,,CM-BAMBENOS-1OZ-BAMBAMEXOTICZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BAMBENOS-1PND-BBE,,,,,,1,,CM-BAMBENOS-1POUND-BAMBAMEXOTICZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BB-BODEGA-18,,,,,,1,,CUSTOMMYLAR-3.62X5X1.5-BODEGABUDZ-1/8OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BB-EX-1G,,,,,,1,,CUSTOM-MYLAR-BARBARIAN-EXTRACTS-1GRAM,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BBB-MAT,0,0,0,6000,6000,0,6000,CUSTOM-MYLARS-BOSTON-BAKED-BEANS-95.25X127-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BBB1/4OZ,,,,,,1,,BUDDYBOYBRANDSCUSTOM1/4OZMYLARBAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BBB1/8OZ,,,,,,1,,BUDDYBOYBRANDSCUSTOM1/8OZMYLARBAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BBB1OZ,,,,,,1,,BUDDYBOYBRANDSCUSTOM1OZMYLARBAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BC-GUM-CBD-18TH,,,,,,1,,CUSTOM-MYLAR-BRADLEY-CAVE-GUMMIES-CBD-1/8TH-BAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BC-GUM-THC-18TH,,,,,,1,,CUSTOM-MYLAR-BRADLEY-CAVE-GUMMIES-THC-1/8TH-BAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BC-RB-1G,,,,,,1,,CM-BOTHCOAST-RAINBOWBELTS-1GRAM,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BC18,,,,,,1,,CUSTOMMYLARBETTERCONCENTRATE1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BCB-18TH,,,,,,1,,CUSTOM-MYLAR-BONNIE-N-CLYDE-BUDZ-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BCMED18,,,,,,1,,CUSTOMMYLARBETTERCONCENTRATES/MED1/8OZ,EA,EA,B,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BCREC18,,,,,,1,,CUSTOMMYLARBETTERCONCENTRATES/REC1/8OZ,EA,EA,B,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BD-18TH-FLWR,,,,,,1,,CUSTOM-MYLAR-BETTER-DAZE-1/8TH-ORGANIC-FLOWER,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BD-1OZ-FLWR,,,,,,1,,CUSTOM-MYLAR-BETTER-DAZE-1OZ-ORGANIC-FLOWER,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BD-MYL-1/8-MAT-DZ,,,,,,1,,CUSTOMMYLAR-1/8TH-MATTE-BETTERDAZE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BD-MYL-1OZ-MAT-DZ,,,,,,1,,CUSTOMMYLAR-1OZ-MATTE-BETTERDAZE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BE18,,,,,,1,,CUSTOMMYLARBUDDEASE1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BEAST-BB-1000MG,,,,,,1,,CM-BEAST-BLACKOUTBROWNIE-1000MG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BEAST-CCC-1000MG,,,,,,1,,CM-BEAST-CHOCOLATECHIPCOOKIE-1000MG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BEAST-CCC-350MG,,,,,,1,,CM-BEAST-CHOCLATECHIPCOOKIES-350MG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BEKK1G,,,,,,1,,CUSTOMMYLARBONNAROOEXTRACTKRAFT/KRAFT,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BH-DELTA8-3.5G,,,,,,1,,CM-BOROHP-DELTA8-3.5G,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BH-DELTA8-7G,,,,,,1,,CM-BOROHP-DELTA8-7G,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BIOL-100G-BLK,,,,,,1,,CUSTOM-MYLAR-BIOLEAF-100GRAM-BLACK,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BIOL-100G-RED,,,,,,1,,CUSTOM-MYLAR-BIOLEAF-100GRAM-RED,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BIOL-40G-BLK,,,,,,1,,CUSTOM-MYLAR-BIOLEAF-40GRAM-BLACK,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BIOL-40G-RED,,,,,,1,,CUSTOM-MYLAR-BIOLEAF-40GRAM-RED,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BK-BKBROIL-14OZ,,,,,,1,,CUSTOMMYLARBRIANKARP-BKBROILERS-4X6.51/4OZ-B,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BK-MRSK-ASRT-18OZ,,,,,,1,,CUSTOMMYLARMRSK-DELTA8-GUMMIES-ASSRT-1/8OZ-250,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BKA-ACT-SAT,,,,,,1,,CUSTOMMYLAR-BKA-ACTIVATE-SATIVA,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BKA-BAL-HYB,,,,,,1,,CUSTOMMYLAR-BKA-BALANCE-HYBRID,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BKA-REL-IND,,,,,,1,,CUSTOMMYLAR-BKA-RELAX-INDICA,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BL-1/2OZ,,,,,,1,,CM-BLACKLABEL-1/2OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BL-1/4OZ,,,,,,1,,CM-BLACKLABEL-1/4OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BL-MYLR-1/8-TN,,,,,,1,,CUSTOMMYLAR-BLACKLABEL-1/8TH-TN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BLEF-RED-12X9,,,,,,1,,CUSTOM-MYLAR-B-LEAF-12X9-RED,EA,EA,,L,Custom,,L7,CustomCardboardPackaging,Custom,No,,
CM-BLEF-RED-3X5,,,,,,1,,CUSTOM-MYLAR-BLEAF-3X5-RED,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BLEF-YEL-5X8,,,,,,1,,CUSTOM-MYLAR-BLEAF-5X8-YELLOW,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BM-GG-8TH,,,,,,1,,CM-BRYNNMCLEOD-GANJAGUYS-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BM18,,,,,,1,,CUSTOMMYLARBEACHMEDS1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BOMBB-4X6-GOLDFOI,,,,,,1,,"CM-BOMBITES-4""X6""-GOLDFOIL",EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BP-KW-14G,200,10400,20800,10000,10400,1,10200,CUSTOMMYLAR-BURRSPLACE-KRAFTWINDOW-14G,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BP-KW-28G,,,,,,1,,CUSTOMMYLAR-BURRSPLACE-KRAFTWINDOW-28G,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BP-KW-7G,,,,,,1,,CUSTOMMYLAR-BURRSPLACE-KRAFTWINDOW-7G,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BS-MNPEAK-14-MAT,,,,,,1,,CUSTOMMYLAR-4x6.5x1.78-PEAKMAINE-PMS185C-1/4,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BS-NEHF-14TH,,,,,,1,,CUSTOM-MYLAR-NEW-ENGLAND-HP-FLOWER-1/4TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BS-NEHF-18TH,,,,,,1,,CUSTOM-MYLAR-NEW-ENGLAND-HP-FLOWER-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BSMNT-SPACEMN-1/2,,,,,,1,,CM-BASEMENTLLC-SPACEMAN-1/2MYLAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-BUDS18,,,,,,1,,CUSTOMMYLARBUDSPASCOWA1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-C9F-1/8-BLK,,,,,,1,,CUSTOMMYLAR-CLOUD9FARMS-1/8-HEADSTASH-NOTN-HH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CALI-CANN-1LB,,,,,,1,,CUSTOMMYLAR-1LBGUSSET-NOHANGHOLETEARNOTCH-,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CALMED-8TH-M,0,0,0,53500,53500,0,53500,CUSTOM-MYLAR-CALMEDS-1/8TH-MATTE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CANCL-YK,,,,,,1,,CUSTOM-MYLAR-CANNACLUSTERS-YELLOW-KRAFT,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CANN-BAN-1G,,,,,,1,,CUSTOMMYLARTHECANNABISSEEDBANK1GGUSSET,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CANNA-GUM-8TH,,,,,,1,,CUSTOM-MYLAR-CANNAVORE-GUMMIES-BERRYBLUE-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CAPITALCITY-C4-14,,,,,,1,,CUSTOMMYLAR-CAPITALCITY-C4-1/4OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CB14,,,,,,1,,CUSTOMMYLARCOWBOY1/4OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CBD14OZGB,,,,,,1,,CUSTOMMYLARCOACHELLA'SBESTDELIVERIES1/4O,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC-14OZ-HS-CANCUR,,,,,,1,,CUSTOMMYLAR-1/4OZ-HOTSTAMP-CANNACURE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC-14TH-GLD-MAT,,,,,,1,,CUSTOMMYLAR-1/4GRAM-GOLD-MATTE-TN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC-18TH-HS-CANCUR,,,,,,1,,CUSTOMMYLAR-1/8TH-HOTSTAMP-CANNACURE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC-8TH-GLD-MAT-TN,,,,,,1,,CUSTOMMYLAR-1/8TH-GOLD-MATTE-TN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC-FB-BLK,,,,,,1,,CUSTOM-MYLAR-FRESH-BAKED-LBC-200X127X59-BLACK,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CC14,,,,,,1,,CUSTOMMYLARCAPITALCITY1/4OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CCA-1/4TH-MATTE-F,,,,,,1,,CM-COUNTRYCANNABIS-ALASKA-1/4TH-FARMWINDOW,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CCA-1/8TH-MATTE-F,,,,,,1,,CM-COUNTRYCANNABIS-ALASKA-1/8TH-FARMWINDOW,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CCC-1/4TH-MSTCHE,,,,,,1,,CM-CANNABISCONNOISSEURSCOLLECTION-1/4TH-MUSTACHE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CCC-1OZ-MSTCHE,,,,,,1,,CM-CANNABISCONNOISSEURSCOLLECTION-1OZ-MUSTACHE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CD-1/4OZ-MYLAR,,,,,,1,,CM-COMPASSIONATEDISTRI-1/4OZMYLAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CD-1/8TH-MYLAR,,,,,,1,,CM-COMPASSIONATEDISTRI-1/8THMYLAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CD-1G-MYLAR,,,,,,1,,CM-COMPASSIONATEDISTRI-1GMYLAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CD-MYLR-OSO-1GRM,,,,,,1,,CUSTOMMYLAR-OSO-CANNABISCO-1GRAM,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CD-MYLR-OSO-1OZ,,,,,,1,,CUSTOMMYLAR-OSO-CANNABISCO-1OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CEG18,,,,,,1,,CUSTOMMYLARCANNASSUEREDIBLESGUMMEASE1/,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CEGSF18,,,,,,1,,CUSTOMMYLARCANNASEURGUMMEASESUGARFREE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CEM18,,,,,,1,,CUSTOMMYLARCANNASEUREDIBLESMOONROCK1/8,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CEMSF18,,,,,,1,,CUSTOMMYLARCANNASEUREDIBLESMOONROCKSUGAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CFC2X5,,,,,,1,,"CUSTOMMYLARCAMPFIRECO.2""X5""",EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CG-18TH,,,,,,1,,CUSTOM-MYLAR-CARIBBEAN-GREEN-1/8TH-BAG,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CG12,,,,,,1,,CUSTOMMYLARCHIPPERGARDENS1/2OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CG18,,,,,,1,,CUSTOMMYLARCHIPPERGARDENS1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CHSN14,,,,,,1,,CUSTOMMYLARCALYPSOHIGHSIERRANATURALS1/,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CI-BB,,,,,,1,,CUSTOM-MYLAR-CANNABIS-INC-BROWNIES,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CI-CB,,,,,,1,,CUSTOM-MYLAR-CANNABIS-INC-CHOCOLATE-BAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CI-GB,,,,,,1,,CUSTOM-MYLAR-CANNABIS-INC-GREENOLA-BITES,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CICLOLST-5G,,,,,,1,,CUSTOM-MYLAR-CICLO-LISTO-5GRAMS-SAMPLE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CJ14,,,,,,1,,CUSTOMMYLARCHARLESJAMISON1/4OZ,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CLOUD9,,,,,,1,,CUSTOMMYLARCLOUD91G,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CNSR-MYLR-CNSR-TN,,,,,,1,,CUSTOMMYLAR-1/8TH-CANNASEUR-TN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CNVS-BR-8TH,,,,,,1,,CUSTOM-MYLAR-CANNAVAS-BOB-ROSS-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CNVS-MLTI-8TH,,,,,,1,,CUSTOM-MYLAR-CANNAVAS-MULTICOLOR-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-COC18,,,,,,1,,CUSTOMMYLARCOLUMBIACARE1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-COLCUR-DIA-DIGI,,,,,,1,,CUSTOM-MYLAR-COLLECTIVE-CURES-DIAMOND-POUCH-DIGITA,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-COMS-127X102,,,,,,1,,CUSTOM-MYLAR-COMMONS-127X102-MATTE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CONCAN-4TH,,,,,,1,,CUSTOM-MYLAR-CONSCIENCE-CANNABIS-1/4TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CONCAN-8TH,,,,,,1,,CUSTOM-MYLAR-CONSCIENCE-CANNABIS-8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-COTE-M&Z-THCRSO,,,,,,1,,CM-CUREOFTHEEARTH-MEG&ZEN-THCRSO,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CRAC-MYLAR,,,,,,1,,CM-CRAFTEDCANOPY-MYLAR,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CRB-4TH,,,,,,1,,CUSTOM-MYLAR-BAG-CURB-DELIVERY-1/4TH-MATTE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CRISJO-1G-MYLAR-H,,,,,,1,,HIGHEND-CHRISTOPHERJONES-1GRAM,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CV-8TH-BLK,,,,,,1,,CUSTOM-MYLAR-CAMP-VERDE-1/8TH-BLACK,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CV-HALF-BL,,,,,,1,,CUSTOM-MYLAR-CAMP-VERDE-HALFOZ-BLUE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-CV-MYLR-NIF,,,,,,1,,CUSTOMMYLAR-NOTHINGISFREE-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DBN-1LB,,,,,,1,,CUSTOM-MYLAR-DANK-BY-NATURE-1LB-MATTE,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DESJUNK-HALF,,,,,,1,,CUSTOM-MYLAR-DEZIGNER-JUNKIES-1/2OZ,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DG-MYLR-86X111MM,,,,,,1,,CUSTOMMYLAR-86X111MM-HOTSTAMP,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DG-MYLR-86X144MM,,,,,,1,,CUSTOMMYLAR-86X144MM-HOTSTAMP,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DG-TROIA-2.25X7,,,,,,1,,CUSTOMMYLARTROIA-ROOTOFITALL-2.25X7-YELLOW,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DIAM-REME-1/8,,,,,,1,,CUSTOMMYLARDIAMONDREMEDY1/8TEARNOTCH-NOH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DIL-DEL-8TH,,,,,,1,,CUSTOM-MYLAR-DILECTIOS-DELIGHTS-1/8TH-MATTE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DJC18,,,,,,1,,CUSTOMMYLARDR.JOLLYCBD1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DJI18,,,,,,1,,CUSTOMMYLARDR.JOLLYINDICA1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DJS18,,,,,,1,,CUSTOMMYLARDR.JOLLYSATIVA1/8OUNCE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DM-18TH,,,,,,1,,CUSTOM-MYLAR-DOPE-MAN-1/8TH-SOFT-TOUCHCHAIN,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DM-ST-18TH,,,,,,1,,CUSTOM-MYLAR-DOPE-MAN-SOFT-TOUCH-1/8THGEORGE,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DOPE-1OZ-1CT,,,,,,1,,CUSTOM-MYLAR-DOPE-DOPE-1OZ-1CT,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DOPE-8TH-1CT,0,0,0,490,490,0,490,CUSTOM-MYLAR-DOPE-DOPE-1/8TH-1CT,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DOPE-HALF-1CT,0,0,0,2740,2740,0,2740,CUSTOM-MYLAR-DOPE-DOPE-1/2-1CT,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DR-UBR-HRBS-1/8,,,,,,1,,CUSTOMMYLAR-UBERHERBS-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DSTNW-GILLNFMS-18,,,,,,1,,CUSTOMMYLAR-DUSTINWOLGEMUTH-GILLENFARMS-1/8TH,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DT-HALF-BLU,,,,,,1,,CUSTOM-MYLAR-DOVETAIL-HALF-OZ-BLUE-HYBRID,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DT-HALF-R,,,,,,1,,CUSTOM-MYLAR-DOVETAIL-HALF-OZ-RED-INDICA,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DT-HALF-YEL,,,,,,1,,CUSTOM-MYLAR-DOVETAIL-HALF-OZ-YELLOW-SATIVA,EA,EA,C,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-CARY-8TH,,,,,,1,,CUSTOM-MYLAR-DUO-CARYOPHYLLENE-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-CARY-HALF,,,,,,1,,CUSTOM-MYLAR-DUO-CARYOPHYLLENE-1/2OZ,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-LIMO-8TH,,,,,,1,,CUSTOM-MYLAR-DUO-LIMONENE-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-LIMO-HALF,,,,,,1,,CUSTOM-MYLAR-DUO-LIMONENE-1/2OZ,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-MYR-8TH,,,,,,1,,CUSTOM-MYLAR-DUO-MYRCENE-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-MYR-HALF,,,,,,1,,CUSTOM-MYLAR-DUO-MYRCENE-1/2OZ,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-OCI-8TH,,,,,,1,,CUSTOM-MYLAR-DUO-OCIMENE-1/8TH,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
CM-DUO-OCI-HALF,,,,,,1,,CUSTOM-MYLAR-DUO-OCIMENE-1/2OZ,EA,EA,,L,Custom,,L15,CustomMylarBags,Custom,No,,
